responseId,participantId,assignmentId,trialIndex,scenarioId,scenarioType,scenarioPerson,condition,opponent,choice,rating,elapsedMs,side,chosen
67210a7818b93a105b733212:37:2,67210a7818b93a105b733212,37,2,serena_daily,daily,serena,full,baseline,right,8,146866,right,1.0
67d8270aba9f1c19f16caa6c:9:2,67d8270aba9f1c19f16caa6c,9,2,jonah_daily,daily,jonah,mind,soul,right,9,269737,right,1.0
6737449def4924366e15da55:6:3,6737449def4924366e15da55,6,3,jonah_task,task,jonah,mind,soul,right,10,205575,right,1.0
6a21f3ec20ac6ad000db057e:6:5,6a21f3ec20ac6ad000db057e,6,5,priya_task,task,priya,baseline,body,left,8,72600,right,0.0
67d0094243dae460e5682b51:44:2,67d0094243dae460e5682b51,44,2,maya_daily,daily,maya,mind,baseline,left,8,278711,right,0.0
611ebe16f706cd0ee4f4f876:23:2,611ebe16f706cd0ee4f4f876,23,2,alex_daily,daily,alex,soul,full,right,6,59942,right,1.0
667f093681caac1b3478499a:3:4,667f093681caac1b3478499a,3,4,priya_daily,daily,priya,mind,soul,right,6,197411,right,1.0
67d9c56cfb7d8efbf59c3541:16:5,67d9c56cfb7d8efbf59c3541,16,5,alex_task,task,alex,body,baseline,left,7,132101,right,0.0
673231ca547cd8ac8dfbffd6:12:3,673231ca547cd8ac8dfbffd6,12,3,priya_task,task,priya,body,baseline,left,6,99637,right,0.0
697a978f0b6dffb1045756dd:18:4,697a978f0b6dffb1045756dd,18,4,alex_daily,daily,alex,baseline,mind,left,3,149636,right,0.0
67d012f35c929bac3118c6f5:15:0,67d012f35c929bac3118c6f5,15,0,jonah_daily,daily,jonah,soul,mind,right,10,66526,right,1.0
60e465e96725db9f745b9ba5:47:3,60e465e96725db9f745b9ba5,47,3,maya_task,task,maya,full,mind,left,6,105462,right,0.0
5f45866db58295196efa95f1:9:4,5f45866db58295196efa95f1,9,4,priya_daily,daily,priya,baseline,body,left,3,252504,right,0.0
69dd6ad13b039a859ddf8d61:3:0,69dd6ad13b039a859ddf8d61,3,0,maya_daily,daily,maya,baseline,full,right,10,451419,right,1.0
611ebe16f706cd0ee4f4f876:23:3,611ebe16f706cd0ee4f4f876,23,3,alex_task,task,alex,soul,baseline,left,4,51551,right,0.0
667f093681caac1b3478499a:3:5,667f093681caac1b3478499a,3,5,priya_task,task,priya,full,body,right,8,60737,right,1.0
6a11e96e121c58edac86d8ae:40:4,6a11e96e121c58edac86d8ae,40,4,jonah_daily,daily,jonah,soul,baseline,right,9,137098,right,1.0
67210a7818b93a105b733212:37:3,67210a7818b93a105b733212,37,3,serena_task,task,serena,mind,full,right,9,95463,right,1.0
673360818b5b7adc97b37846:15:0,673360818b5b7adc97b37846,15,0,jonah_daily,daily,jonah,soul,mind,right,8,192528,right,1.0
605ce029102320a2825111ef:15:4,605ce029102320a2825111ef,15,4,alex_daily,daily,alex,soul,body,right,7,133431,right,1.0
66ff0a0dcd4370bb07f02ab3:30:5,66ff0a0dcd4370bb07f02ab3,30,5,maya_task,task,maya,soul,mind,left,6,166009,right,0.0
611ebe16f706cd0ee4f4f876:23:4,611ebe16f706cd0ee4f4f876,23,4,serena_daily,daily,serena,mind,soul,left,4,77911,right,0.0
67d1a8b13bd1f195b6457311:19:4,67d1a8b13bd1f195b6457311,19,4,alex_daily,daily,alex,body,baseline,left,4,177971,right,0.0
673231ca547cd8ac8dfbffd6:12:4,673231ca547cd8ac8dfbffd6,12,4,alex_daily,daily,alex,mind,body,right,9,135680,right,1.0
697a978f0b6dffb1045756dd:18:5,697a978f0b6dffb1045756dd,18,5,alex_task,task,alex,full,baseline,left,9,136441,right,0.0
6a11e96e121c58edac86d8ae:40:5,6a11e96e121c58edac86d8ae,40,5,jonah_task,task,jonah,mind,soul,right,10,101002,right,1.0
67d8270aba9f1c19f16caa6c:9:3,67d8270aba9f1c19f16caa6c,9,3,jonah_task,task,jonah,full,body,right,9,205174,right,1.0
60e465e96725db9f745b9ba5:47:4,60e465e96725db9f745b9ba5,47,4,jonah_daily,daily,jonah,soul,full,right,9,145090,right,1.0
6a0b4a8f9f3c68331cf44591:29:4,6a0b4a8f9f3c68331cf44591,29,4,serena_daily,daily,serena,baseline,body,right,9,259854,right,1.0
5f45866db58295196efa95f1:9:5,5f45866db58295196efa95f1,9,5,priya_task,task,priya,body,mind,left,4,150956,right,0.0
611ebe16f706cd0ee4f4f876:23:5,611ebe16f706cd0ee4f4f876,23,5,serena_task,task,serena,full,body,right,7,76027,right,1.0
673360818b5b7adc97b37846:15:1,673360818b5b7adc97b37846,15,1,jonah_task,task,jonah,body,full,right,8,139564,right,1.0
673231ca547cd8ac8dfbffd6:12:5,673231ca547cd8ac8dfbffd6,12,5,alex_task,task,alex,soul,body,right,8,79980,right,1.0
67d1a8b13bd1f195b6457311:19:5,67d1a8b13bd1f195b6457311,19,5,alex_task,task,alex,mind,body,right,9,96569,right,1.0
605ce029102320a2825111ef:15:5,605ce029102320a2825111ef,15,5,alex_task,task,alex,baseline,mind,left,6,160857,right,0.0
6737449def4924366e15da55:6:4,6737449def4924366e15da55,6,4,priya_daily,daily,priya,full,body,right,9,274988,right,1.0
66a5fe222e68e08d31cb37db:5:0,66a5fe222e68e08d31cb37db,5,0,maya_daily,daily,maya,mind,soul,right,8,291494,right,1.0
60e465e96725db9f745b9ba5:47:5,60e465e96725db9f745b9ba5,47,5,jonah_task,task,jonah,soul,baseline,right,9,88167,right,1.0
67d0094243dae460e5682b51:44:3,67d0094243dae460e5682b51,44,3,maya_task,task,maya,baseline,full,right,10,286842,right,1.0
6655ebfe7ae504e7ac8a35d7:21:1,6655ebfe7ae504e7ac8a35d7,21,1,priya_task,task,priya,body,mind,right,5,179517,right,1.0
6a0b4a8f9f3c68331cf44591:29:5,6a0b4a8f9f3c68331cf44591,29,5,serena_task,task,serena,body,mind,left,6,102634,right,0.0
69dd6ad13b039a859ddf8d61:3:1,69dd6ad13b039a859ddf8d61,3,1,maya_task,task,maya,full,mind,left,5,269142,right,0.0
67d0094243dae460e5682b51:44:4,67d0094243dae460e5682b51,44,4,jonah_daily,daily,jonah,full,mind,right,9,159973,right,1.0
6737449def4924366e15da55:6:5,6737449def4924366e15da55,6,5,priya_task,task,priya,baseline,body,right,10,217555,right,1.0
673360818b5b7adc97b37846:15:2,673360818b5b7adc97b37846,15,2,priya_daily,daily,priya,body,baseline,left,6,301048,right,0.0
69dd6ad13b039a859ddf8d61:3:2,69dd6ad13b039a859ddf8d61,3,2,jonah_daily,daily,jonah,soul,full,left,4,214967,right,0.0
67d8270aba9f1c19f16caa6c:9:4,67d8270aba9f1c19f16caa6c,9,4,priya_daily,daily,priya,baseline,body,right,8,358304,right,1.0
67d0094243dae460e5682b51:44:5,67d0094243dae460e5682b51,44,5,jonah_task,task,jonah,soul,full,left,10,101617,right,0.0
6655ebfe7ae504e7ac8a35d7:21:2,6655ebfe7ae504e7ac8a35d7,21,2,alex_daily,daily,alex,body,soul,right,7,259596,right,1.0
66a5fe222e68e08d31cb37db:5:1,66a5fe222e68e08d31cb37db,5,1,maya_task,task,maya,full,body,right,9,297516,right,1.0
6a1f5bcb307678d7273e0f32:19:0,6a1f5bcb307678d7273e0f32,19,0,jonah_daily,daily,jonah,full,soul,right,5,46482,right,1.0
69dd6ad13b039a859ddf8d61:3:3,69dd6ad13b039a859ddf8d61,3,3,jonah_task,task,jonah,soul,baseline,left,2,73099,right,0.0
6a1f5bcb307678d7273e0f32:19:1,6a1f5bcb307678d7273e0f32,19,1,jonah_task,task,jonah,baseline,soul,left,6,89092,right,0.0
6655ebfe7ae504e7ac8a35d7:21:3,6655ebfe7ae504e7ac8a35d7,21,3,alex_task,task,alex,mind,baseline,left,4,150125,right,0.0
66a5fe222e68e08d31cb37db:5:2,66a5fe222e68e08d31cb37db,5,2,jonah_daily,daily,jonah,baseline,body,right,9,145387,right,1.0
67d8270aba9f1c19f16caa6c:9:5,67d8270aba9f1c19f16caa6c,9,5,priya_task,task,priya,body,mind,left,2,178584,right,0.0
69dd6ad13b039a859ddf8d61:3:4,69dd6ad13b039a859ddf8d61,3,4,priya_daily,daily,priya,mind,soul,right,8,115273,right,1.0
6a1f5bcb307678d7273e0f32:19:2,6a1f5bcb307678d7273e0f32,19,2,priya_daily,daily,priya,soul,mind,left,7,68585,right,0.0
66a5fe222e68e08d31cb37db:5:3,66a5fe222e68e08d31cb37db,5,3,jonah_task,task,jonah,body,mind,left,5,73715,right,0.0
6a1f5bcb307678d7273e0f32:19:3,6a1f5bcb307678d7273e0f32,19,3,priya_task,task,priya,body,full,left,6,45561,right,0.0
673360818b5b7adc97b37846:15:4,673360818b5b7adc97b37846,15,4,alex_daily,daily,alex,soul,body,right,7,199842,right,1.0
6a1f5bcb307678d7273e0f32:19:4,6a1f5bcb307678d7273e0f32,19,4,alex_daily,daily,alex,body,baseline,right,10,45943,right,1.0
69dd6ad13b039a859ddf8d61:3:5,69dd6ad13b039a859ddf8d61,3,5,priya_task,task,priya,full,body,right,8,122692,right,1.0
6a1f5bcb307678d7273e0f32:19:5,6a1f5bcb307678d7273e0f32,19,5,alex_task,task,alex,mind,body,right,9,46837,right,1.0
6a1b7ab1165d4354b5e8b718:46:0,6a1b7ab1165d4354b5e8b718,46,0,serena_daily,daily,serena,full,mind,left,5,228786,right,0.0
66a5fe222e68e08d31cb37db:5:4,66a5fe222e68e08d31cb37db,5,4,priya_daily,daily,priya,body,soul,right,9,161963,right,1.0
673360818b5b7adc97b37846:15:5,673360818b5b7adc97b37846,15,5,alex_task,task,alex,baseline,mind,left,6,109890,right,0.0
66a5fe222e68e08d31cb37db:5:5,66a5fe222e68e08d31cb37db,5,5,priya_task,task,priya,mind,baseline,left,5,49577,right,0.0
6655ebfe7ae504e7ac8a35d7:21:4,6655ebfe7ae504e7ac8a35d7,21,4,serena_daily,daily,serena,baseline,full,right,10,324592,right,1.0
6695360f96ecb0ec51bdbf5e:19:0,6695360f96ecb0ec51bdbf5e,19,0,jonah_daily,daily,jonah,full,soul,left,7,417556,right,0.0
6a1b7ab1165d4354b5e8b718:46:1,6a1b7ab1165d4354b5e8b718,46,1,serena_task,task,serena,soul,full,left,4,239230,right,0.0
6655ebfe7ae504e7ac8a35d7:21:5,6655ebfe7ae504e7ac8a35d7,21,5,serena_task,task,serena,full,mind,right,8,151610,right,1.0
695fe101e718a910de31cbab:17:0,695fe101e718a910de31cbab,17,0,jonah_daily,daily,jonah,soul,body,right,6,252387,right,1.0
6a1b7ab1165d4354b5e8b718:46:2,6a1b7ab1165d4354b5e8b718,46,2,maya_daily,daily,maya,soul,baseline,left,3,70500,right,0.0
6695360f96ecb0ec51bdbf5e:19:1,6695360f96ecb0ec51bdbf5e,19,1,jonah_task,task,jonah,baseline,soul,right,6,278265,right,1.0
6a00297ff9c814c9d89abd9d:30:0,6a00297ff9c814c9d89abd9d,30,0,alex_daily,daily,alex,baseline,mind,right,9,441736,right,1.0
6a1b7ab1165d4354b5e8b718:46:3,6a1b7ab1165d4354b5e8b718,46,3,maya_task,task,maya,mind,soul,right,9,158201,right,1.0
695fe101e718a910de31cbab:17:1,695fe101e718a910de31cbab,17,1,jonah_task,task,jonah,baseline,mind,right,9,225350,right,1.0
6a16e48625a8729b8578bbaa:12:0,6a16e48625a8729b8578bbaa,12,0,jonah_daily,daily,jonah,baseline,soul,right,10,564922,right,1.0
6695360f96ecb0ec51bdbf5e:19:2,6695360f96ecb0ec51bdbf5e,19,2,priya_daily,daily,priya,soul,mind,right,10,116190,right,1.0
67d005ea50e8bd0c72618dfa:41:0,67d005ea50e8bd0c72618dfa,41,0,serena_daily,daily,serena,baseline,body,right,10,241978,right,1.0
69dd7318e7ae811c9680e041:49:0,69dd7318e7ae811c9680e041,49,0,serena_daily,daily,serena,soul,full,right,8,385987,right,1.0
6695360f96ecb0ec51bdbf5e:19:3,6695360f96ecb0ec51bdbf5e,19,3,priya_task,task,priya,body,full,left,9,62744,right,0.0
6a1b7ab1165d4354b5e8b718:46:4,6a1b7ab1165d4354b5e8b718,46,4,jonah_daily,daily,jonah,full,body,right,9,141564,right,1.0
6a02eed302264dff7a9586fc:38:0,6a02eed302264dff7a9586fc,38,0,alex_daily,daily,alex,body,full,left,7,136914,right,0.0
67d005ea50e8bd0c72618dfa:41:1,67d005ea50e8bd0c72618dfa,41,1,serena_task,task,serena,body,mind,left,6,128869,right,0.0
6a1b7ab1165d4354b5e8b718:46:5,6a1b7ab1165d4354b5e8b718,46,5,jonah_task,task,jonah,baseline,body,right,10,54346,right,1.0
6a02eed302264dff7a9586fc:38:1,6a02eed302264dff7a9586fc,38,1,alex_task,task,alex,body,baseline,right,9,55174,right,1.0
6695360f96ecb0ec51bdbf5e:19:4,6695360f96ecb0ec51bdbf5e,19,4,alex_daily,daily,alex,body,baseline,left,9,117814,right,0.0
69f24e38225e04f9d1ea49f4:47:0,69f24e38225e04f9d1ea49f4,47,0,serena_daily,daily,serena,body,soul,right,9,393019,right,1.0
695fe101e718a910de31cbab:17:2,695fe101e718a910de31cbab,17,2,priya_daily,daily,priya,full,baseline,right,7,239226,right,1.0
6a02eed302264dff7a9586fc:38:2,6a02eed302264dff7a9586fc,38,2,serena_daily,daily,serena,mind,body,left,8,61490,right,0.0
67d005ea50e8bd0c72618dfa:41:2,67d005ea50e8bd0c72618dfa,41,2,maya_daily,daily,maya,body,soul,left,6,88864,right,0.0
60843a5bac9fbcc4a389cf29:8:0,60843a5bac9fbcc4a389cf29,8,0,maya_daily,daily,maya,full,body,right,10,404499,right,1.0
6695360f96ecb0ec51bdbf5e:19:5,6695360f96ecb0ec51bdbf5e,19,5,alex_task,task,alex,mind,body,left,10,95566,right,0.0
69dd7318e7ae811c9680e041:49:1,69dd7318e7ae811c9680e041,49,1,serena_task,task,serena,soul,baseline,left,6,223087,right,0.0
6a02eed302264dff7a9586fc:38:3,6a02eed302264dff7a9586fc,38,3,serena_task,task,serena,soul,body,left,7,71454,right,0.0
67d005ea50e8bd0c72618dfa:41:3,67d005ea50e8bd0c72618dfa,41,3,maya_task,task,maya,mind,baseline,left,5,73575,right,0.0
6a229a63b2044a3b6694cdf5:32:0,6a229a63b2044a3b6694cdf5,32,0,alex_daily,daily,alex,baseline,soul,right,9,769760,right,1.0
67c045fa5074c5500ca40e76:42:0,67c045fa5074c5500ca40e76,42,0,serena_daily,daily,serena,soul,baseline,left,4,315305,right,0.0
69f24e38225e04f9d1ea49f4:47:1,69f24e38225e04f9d1ea49f4,47,1,serena_task,task,serena,mind,baseline,right,9,186698,right,1.0
695fe101e718a910de31cbab:17:3,695fe101e718a910de31cbab,17,3,priya_task,task,priya,mind,full,right,8,179888,right,1.0
6a02eed302264dff7a9586fc:38:4,6a02eed302264dff7a9586fc,38,4,maya_daily,daily,maya,baseline,mind,left,9,92242,right,0.0
6a00297ff9c814c9d89abd9d:30:1,6a00297ff9c814c9d89abd9d,30,1,alex_task,task,alex,full,baseline,left,2,455155,right,0.0
69f24e38225e04f9d1ea49f4:47:2,69f24e38225e04f9d1ea49f4,47,2,maya_daily,daily,maya,baseline,full,left,7,63933,right,0.0
67d005ea50e8bd0c72618dfa:41:4,67d005ea50e8bd0c72618dfa,41,4,jonah_daily,daily,jonah,baseline,full,right,9,140407,right,1.0
6a02eed302264dff7a9586fc:38:5,6a02eed302264dff7a9586fc,38,5,maya_task,task,maya,full,baseline,right,10,61624,right,1.0
6a1e0c3ca12895b8ceb08628:23:0,6a1e0c3ca12895b8ceb08628,23,0,priya_daily,daily,priya,baseline,full,right,8,52389,right,1.0
60843a5bac9fbcc4a389cf29:8:1,60843a5bac9fbcc4a389cf29,8,1,maya_task,task,maya,baseline,body,right,9,201442,right,1.0
69f24e38225e04f9d1ea49f4:47:3,69f24e38225e04f9d1ea49f4,47,3,maya_task,task,maya,full,mind,right,9,47200,right,1.0
67d005ea50e8bd0c72618dfa:41:5,67d005ea50e8bd0c72618dfa,41,5,jonah_task,task,jonah,full,mind,right,10,74953,right,1.0
6984afed1eac95dcf5fbe02d:25:0,6984afed1eac95dcf5fbe02d,25,0,priya_daily,daily,priya,mind,soul,right,9,179927,right,1.0
695fe101e718a910de31cbab:17:4,695fe101e718a910de31cbab,17,4,alex_daily,daily,alex,full,soul,left,5,191748,right,0.0
6a1e0c3ca12895b8ceb08628:23:1,6a1e0c3ca12895b8ceb08628,23,1,priya_task,task,priya,full,mind,right,4,124789,right,1.0
69f24e38225e04f9d1ea49f4:47:4,69f24e38225e04f9d1ea49f4,47,4,jonah_daily,daily,jonah,soul,full,left,7,109152,right,0.0
6a00297ff9c814c9d89abd9d:30:2,6a00297ff9c814c9d89abd9d,30,2,serena_daily,daily,serena,mind,full,right,7,206453,right,1.0
60843a5bac9fbcc4a389cf29:8:2,60843a5bac9fbcc4a389cf29,8,2,jonah_daily,daily,jonah,body,mind,left,5,128508,right,0.0
6a16e48625a8729b8578bbaa:12:1,6a16e48625a8729b8578bbaa,12,1,jonah_task,task,jonah,soul,mind,left,5,656596,right,0.0
69f24e38225e04f9d1ea49f4:47:5,69f24e38225e04f9d1ea49f4,47,5,jonah_task,task,jonah,soul,baseline,left,6,48542,right,0.0
67c045fa5074c5500ca40e76:42:1,67c045fa5074c5500ca40e76,42,1,serena_task,task,serena,mind,soul,right,9,358540,right,1.0
6a1e0c3ca12895b8ceb08628:23:2,6a1e0c3ca12895b8ceb08628,23,2,alex_daily,daily,alex,soul,full,left,4,107694,right,0.0
695fe101e718a910de31cbab:17:5,695fe101e718a910de31cbab,17,5,alex_task,task,alex,baseline,soul,right,7,144729,right,1.0
6984afed1eac95dcf5fbe02d:25:1,6984afed1eac95dcf5fbe02d,25,1,priya_task,task,priya,full,body,left,2,164868,right,0.0
6a1e0c3ca12895b8ceb08628:23:3,6a1e0c3ca12895b8ceb08628,23,3,alex_task,task,alex,soul,baseline,left,3,46133,right,0.0
60843a5bac9fbcc4a389cf29:8:3,60843a5bac9fbcc4a389cf29,8,3,jonah_task,task,jonah,body,soul,left,7,166885,right,0.0
6a00297ff9c814c9d89abd9d:30:3,6a00297ff9c814c9d89abd9d,30,3,serena_task,task,serena,full,soul,right,8,195010,right,1.0
6a1e0c3ca12895b8ceb08628:23:4,6a1e0c3ca12895b8ceb08628,23,4,serena_daily,daily,serena,mind,soul,right,4,55465,right,1.0
6984afed1eac95dcf5fbe02d:25:2,6984afed1eac95dcf5fbe02d,25,2,alex_daily,daily,alex,baseline,body,right,10,129948,right,1.0
6a1e0c3ca12895b8ceb08628:23:5,6a1e0c3ca12895b8ceb08628,23,5,serena_task,task,serena,full,body,right,5,45879,right,1.0
67c045fa5074c5500ca40e76:42:2,67c045fa5074c5500ca40e76,42,2,maya_daily,daily,maya,full,body,right,9,177965,right,1.0
6a229a63b2044a3b6694cdf5:32:1,6a229a63b2044a3b6694cdf5,32,1,alex_task,task,alex,soul,mind,left,8,565849,right,0.0
6984afed1eac95dcf5fbe02d:25:3,6984afed1eac95dcf5fbe02d,25,3,alex_task,task,alex,body,mind,right,10,48031,right,1.0
